106.57742515	29.90607826	1.826
106.57743551	29.90607826	1.828
106.57744587	29.90607826	1.813
106.57745624	29.90607826	1.804
106.57746660	29.90607826	1.795
106.57747696	29.90607826	1.769
106.57748733	29.90607826	1.762
106.57742515	29.90608724	1.851
106.57743551	29.90608724	1.854
106.57744587	29.90608724	1.838
106.57745624	29.90608724	1.843
106.57746660	29.90608724	1.832
106.57747696	29.90608724	1.818
106.57748733	29.90608724	1.790
106.57749769	29.90608724	1.767
106.57750805	29.90608724	1.759
106.57751842	29.90608724	1.741
106.57742515	29.90609623	1.878
106.57743551	29.90609623	1.886
106.57744587	29.90609623	1.951
106.57745624	29.90609623	1.907
106.57746660	29.90609623	1.883
106.57747696	29.90609623	1.869
106.57748733	29.90609623	1.845
106.57749769	29.90609623	1.833
106.57750805	29.90609623	1.813
106.57751842	29.90609623	1.783
106.57752878	29.90609623	1.773
106.57753914	29.90609623	1.773
106.57754951	29.90609623	1.768
106.57742515	29.90610521	2.092
106.57743551	29.90610521	2.209
106.57744587	29.90610521	2.204
106.57745624	29.90610521	2.077
106.57746660	29.90610521	1.924
106.57747696	29.90610521	1.919
106.57748733	29.90610521	1.904
106.57749769	29.90610521	1.893
106.57750805	29.90610521	1.886
106.57751842	29.90610521	1.855
106.57752878	29.90610521	1.869
106.57753914	29.90610521	1.853
106.57754951	29.90610521	1.850
106.57755987	29.90610521	1.875
106.57757023	29.90610521	2.139
106.57739406	29.90611419	2.107
106.57740442	29.90611419	2.190
106.57741478	29.90611419	2.192
106.57742515	29.90611419	2.207
106.57743551	29.90611419	1.984
106.57744587	29.90611419	1.913
106.57745624	29.90611419	1.943
106.57746660	29.90611419	1.958
106.57747696	29.90611419	1.967
106.57748733	29.90611419	1.971
106.57749769	29.90611419	1.971
106.57750805	29.90611419	1.991
106.57751842	29.90611419	1.967
106.57752878	29.90611419	1.952
106.57753914	29.90611419	1.934
106.57754951	29.90611419	1.927
106.57755987	29.90611419	1.919
106.57757023	29.90611419	1.935
106.57758060	29.90611419	2.053
106.57759096	29.90611419	2.178
106.57739406	29.90612318	2.157
106.57740442	29.90612318	2.134
106.57741478	29.90612318	2.006
106.57742515	29.90612318	1.832
106.57743551	29.90612318	1.804
106.57744587	29.90612318	1.885
106.57745624	29.90612318	1.966
106.57746660	29.90612318	1.999
106.57747696	29.90612318	2.005
106.57748733	29.90612318	2.059
106.57749769	29.90612318	2.081
106.57750805	29.90612318	2.068
106.57751842	29.90612318	2.043
106.57752878	29.90612318	2.014
106.57753914	29.90612318	1.989
106.57754951	29.90612318	1.981
106.57755987	29.90612318	1.976
106.57757023	29.90612318	1.981
106.57758060	29.90612318	1.988
106.57759096	29.90612318	2.052
106.57760132	29.90612318	2.113
106.57738369	29.90613216	2.090
106.57739406	29.90613216	2.072
106.57740442	29.90613216	1.895
106.57741478	29.90613216	1.825
106.57742515	29.90613216	1.800
106.57743551	29.90613216	1.826
106.57744587	29.90613216	1.830
106.57745624	29.90613216	1.912
106.57746660	29.90613216	2.015
106.57747696	29.90613216	2.163
106.57748733	29.90613216	2.178
106.57749769	29.90613216	2.147
106.57750805	29.90613216	2.096
106.57751842	29.90613216	2.050
106.57752878	29.90613216	2.022
106.57753914	29.90613216	1.989
106.57754951	29.90613216	1.996
106.57755987	29.90613216	2.006
106.57757023	29.90613216	2.026
106.57758060	29.90613216	2.041
106.57759096	29.90613216	2.069
106.57760132	29.90613216	2.089
106.57761169	29.90613216	2.091
106.57738369	29.90614114	1.936
106.57739406	29.90614114	1.882
106.57740442	29.90614114	1.810
106.57741478	29.90614114	1.771
106.57742515	29.90614114	1.767
106.57743551	29.90614114	1.826
106.57744587	29.90614114	1.811
106.57745624	29.90614114	1.788
106.57746660	29.90614114	2.553
106.57747696	29.90614114	2.594
106.57748733	29.90614114	2.345
106.57749769	29.90614114	2.153
106.57750805	29.90614114	2.021
106.57751842	29.90614114	1.915
106.57752878	29.90614114	1.878
106.57753914	29.90614114	1.865
106.57754951	29.90614114	1.921
106.57755987	29.90614114	2.001
106.57757023	29.90614114	2.086
106.57758060	29.90614114	2.129
106.57759096	29.90614114	2.137
106.57760132	29.90614114	2.137
106.57761169	29.90614114	2.111
106.57762205	29.90614114	2.061
106.57738369	29.90615013	1.824
106.57739406	29.90615013	1.785
106.57740442	29.90615013	1.773
106.57741478	29.90615013	1.751
106.57742515	29.90615013	1.753
106.57743551	29.90615013	1.776
106.57744587	29.90615013	1.770
106.57745624	29.90615013	1.746
106.57746660	29.90615013	2.695
106.57747696	29.90615013	2.702
106.57748733	29.90615013	2.385
106.57749769	29.90615013	2.060
106.57750805	29.90615013	1.822
106.57751842	29.90615013	1.743
106.57752878	29.90615013	1.721
106.57753914	29.90615013	1.808
106.57754951	29.90615013	1.965
106.57755987	29.90615013	2.116
106.57757023	29.90615013	2.193
106.57758060	29.90615013	2.235
106.57759096	29.90615013	2.239
106.57760132	29.90615013	2.217
106.57761169	29.90615013	2.188
106.57762205	29.90615013	2.093
106.57738369	29.90615911	1.778
106.57739406	29.90615911	1.754
106.57740442	29.90615911	1.756
106.57741478	29.90615911	1.754
106.57742515	29.90615911	1.768
106.57743551	29.90615911	1.772
106.57744587	29.90615911	1.741
106.57745624	29.90615911	1.761
106.57746660	29.90615911	2.587
106.57747696	29.90615911	2.787
106.57748733	29.90615911	2.387
106.57749769	29.90615911	1.985
106.57750805	29.90615911	1.700
106.57751842	29.90615911	1.494
106.57752878	29.90615911	1.607
106.57753914	29.90615911	2.275
106.57754951	29.90615911	2.421
106.57755987	29.90615911	2.401
106.57757023	29.90615911	2.422
106.57758060	29.90615911	2.397
106.57759096	29.90615911	2.345
106.57760132	29.90615911	2.297
106.57761169	29.90615911	2.236
106.57762205	29.90615911	2.152
106.57763241	29.90615911	2.095
106.57738369	29.90616809	1.770
106.57739406	29.90616809	1.768
106.57740442	29.90616809	1.812
106.57741478	29.90616809	1.834
106.57742515	29.90616809	1.839
106.57743551	29.90616809	1.836
106.57744587	29.90616809	1.819
106.57745624	29.90616809	1.806
106.57746660	29.90616809	2.463
106.57747696	29.90616809	2.829
106.57748733	29.90616809	2.536
106.57749769	29.90616809	1.948
106.57750805	29.90616809	1.579
106.57751842	29.90616809	1.389
106.57752878	29.90616809	2.417
106.57753914	29.90616809	2.641
106.57754951	29.90616809	2.896
106.57755987	29.90616809	2.830
106.57757023	29.90616809	2.694
106.57758060	29.90616809	2.556
106.57759096	29.90616809	2.445
106.57760132	29.90616809	2.356
106.57761169	29.90616809	2.281
106.57762205	29.90616809	2.202
106.57763241	29.90616809	2.133
106.57764278	29.90616809	2.118
106.57738369	29.90617708	1.940
106.57739406	29.90617708	1.910
106.57740442	29.90617708	1.947
106.57741478	29.90617708	1.973
106.57742515	29.90617708	1.968
106.57743551	29.90617708	1.967
106.57744587	29.90617708	1.944
106.57745624	29.90617708	1.891
106.57746660	29.90617708	1.878
106.57747696	29.90617708	2.845
106.57748733	29.90617708	2.733
106.57749769	29.90617708	1.912
106.57750805	29.90617708	1.522
106.57751842	29.90617708	3.590
106.57752878	29.90617708	3.469
106.57753914	29.90617708	3.277
106.57754951	29.90617708	2.900
106.57755987	29.90617708	2.768
106.57757023	29.90617708	2.730
106.57758060	29.90617708	2.624
106.57759096	29.90617708	2.511
106.57760132	29.90617708	2.395
106.57761169	29.90617708	2.303
106.57762205	29.90617708	2.235
106.57763241	29.90617708	2.175
106.57764278	29.90617708	2.127
106.57738369	29.90618606	2.158
106.57739406	29.90618606	2.164
106.57740442	29.90618606	2.166
106.57741478	29.90618606	2.174
106.57742515	29.90618606	2.134
106.57743551	29.90618606	2.127
106.57744587	29.90618606	2.111
106.57745624	29.90618606	2.010
106.57746660	29.90618606	1.976
106.57747696	29.90618606	2.873
106.57748733	29.90618606	2.857
106.57749769	29.90618606	2.334
106.57751842	29.90618606	3.509
106.57752878	29.90618606	3.346
106.57753914	29.90618606	3.179
106.57754951	29.90618606	3.007
106.57755987	29.90618606	2.788
106.57757023	29.90618606	2.660
106.57758060	29.90618606	2.572
106.57759096	29.90618606	2.489
106.57760132	29.90618606	2.391
106.57761169	29.90618606	2.307
106.57762205	29.90618606	2.258
106.57763241	29.90618606	2.198
106.57764278	29.90618606	2.155
106.57765314	29.90618606	2.135
106.57737333	29.90619504	2.741
106.57738369	29.90619504	2.539
106.57739406	29.90619504	2.494
106.57740442	29.90619504	2.455
106.57741478	29.90619504	2.413
106.57742515	29.90619504	2.331
106.57743551	29.90619504	2.278
106.57744587	29.90619504	2.247
106.57745624	29.90619504	2.165
106.57746660	29.90619504	2.210
106.57747696	29.90619504	2.434
106.57748733	29.90619504	2.879
106.57749769	29.90619504	2.779
106.57750805	29.90619504	2.512
106.57751842	29.90619504	2.702
106.57752878	29.90619504	2.811
106.57753914	29.90619504	2.853
106.57754951	29.90619504	2.893
106.57755987	29.90619504	2.744
106.57757023	29.90619504	2.583
106.57758060	29.90619504	2.496
106.57759096	29.90619504	2.421
106.57760132	29.90619504	2.359
106.57761169	29.90619504	2.307
106.57762205	29.90619504	2.317
106.57763241	29.90619504	2.263
106.57764278	29.90619504	2.224
106.57765314	29.90619504	2.175
106.57766350	29.90619504	2.157
106.57737333	29.90620403	3.038
106.57738369	29.90620403	2.885
106.57739406	29.90620403	2.783
106.57740442	29.90620403	2.733
106.57741478	29.90620403	2.646
106.57742515	29.90620403	2.559
106.57743551	29.90620403	2.434
106.57744587	29.90620403	2.356
106.57745624	29.90620403	2.302
106.57746660	29.90620403	2.347
106.57747696	29.90620403	2.433
106.57748733	29.90620403	2.460
106.57749769	29.90620403	2.874
106.57750805	29.90620403	2.583
106.57751842	29.90620403	2.689
106.57752878	29.90620403	2.757
106.57753914	29.90620403	2.775
106.57754951	29.90620403	2.754
106.57755987	29.90620403	2.618
106.57757023	29.90620403	2.478
106.57758060	29.90620403	2.379
