106.53676099	29.86799837	3.501
106.53661596	29.86884278	2.412
106.5366574	29.86780074	3.703
106.53692673	29.86564479	6.283
106.53709248	29.86893261	2.124
106.5368335	29.86595022	4.282
106.53716499	29.86586038	5.921
106.53671955	29.86498004	6.162
106.5368853	29.86506987	4.88
106.53709248	29.86904041	2.373
106.5364295	29.86509682	3.276
106.53592191	29.86543818	4.885
106.53687494	29.86508784	3.77
106.53682314	29.86899549	2.925
106.53604622	29.86642632	5.396
106.53693709	29.86597716	4.053
106.53727894	29.86517767	5.093
106.53694745	29.8650519	4.921
106.53554899	29.86602208	5.007
106.53568365	29.86554598	5.411
106.5370614	29.86564479	6.008
106.53690601	29.8692021	2.456
106.53663668	29.86571665	6.793
106.53649165	29.8678187	3.873
106.53596335	29.86662395	5.242
106.53652273	29.86770192	3.77
106.53635699	29.86771989	4.082
106.53704068	29.8694716	1.926
106.53647094	29.86501597	5.295
106.5368853	29.86513275	6.716
106.53639842	29.8672887	4.311
106.53550755	29.86545614	4.013
106.53630519	29.86558191	5.872
106.5370096	29.86515072	6.858
106.53690601	29.86890566	3.852
106.53645022	29.86824989	3.246
106.53657453	29.8678726	3.68
106.53671955	29.86853735	3.324
106.53621196	29.86702819	4.495
106.5370096	29.86556394	6.723
106.53655381	29.86780074	4.176
106.53687494	29.86822294	2.999
106.53729966	29.86938176	1.974
106.53657453	29.86800735	3.44
106.5358494	29.86565377	5.615
106.53717535	29.86494411	6.428
106.53676099	29.86536631	6.607
106.53553863	29.86599513	4.969
106.53735145	29.8692021	1.785
106.53708212	29.86891464	2.362
106.53698889	29.86878888	2.677
106.53684386	29.86854633	2.893
106.53646058	29.86853735	2.992
106.53633627	29.8674504	4.186
106.53724786	29.86889668	2.238
106.53614981	29.86652513	4.805
106.5372375	29.8652675	3.353
106.53606694	29.86667785	4.813
106.53664704	29.86895956	2.819
106.53659524	29.86561784	6.69
106.53697853	29.86502496	5.953
106.53716499	29.86524953	5.729
106.53594263	29.86540225	6.832
106.53588048	29.86701022	4.505
106.53559042	29.8654292	4.281
106.53663668	29.86804328	3.228
106.53585976	29.86672276	5.021
106.53601514	29.86529445	5.467
106.53590119	29.86611191	5.517
106.53650201	29.86516868	5.723
106.53687494	29.86860023	2.806
106.53675063	29.86833972	3.085
106.53595299	29.86621073	5.63
106.53624304	29.8680343	4.128
106.53656417	29.86821396	3.603
106.53680242	29.86883379	2.814
106.53634663	29.86762107	4.098
106.53658489	29.86807023	3.263
106.53682314	29.86825888	3.019
106.53674027	29.86527648	5.874
106.53693709	29.86595022	4.07
106.53694745	29.86571665	6.436
106.53699924	29.86933685	2.288
106.53578724	29.8667048	5.13
106.53645022	29.86740548	4.047
106.53710283	29.86547411	6.752
106.53596335	29.86771091	3.539
106.5366574	29.8685104	4.04
106.53631555	29.86757616	4.146
106.53670919	29.86859125	2.772
106.53573545	29.86630056	4.641
106.53608765	29.86788158	2.522
106.53638807	29.86514174	2.483
106.53680242	29.86885176	2.814
106.53675063	29.8651597	6.096
106.53570437	29.86543818	5.212
106.53681278	29.86522258	6.65
106.53659524	29.86796243	3.8
106.53634663	29.86722582	4.347
106.53713391	29.86498004	6.157
106.53581832	29.86641734	4.623
106.53563186	29.86543818	4.429
106.53611873	29.86627361	5.566
106.53661596	29.86569869	6.769
106.53614981	29.86700124	4.565
106.5360255	29.86660598	5.14
106.53687494	29.86612988	2.592
106.53560078	29.86568072	4.284
106.53729966	29.86891464	2.409
106.53571473	29.86575259	5.268
106.53686458	29.86669581	1.57
106.53595299	29.86596818	5.631
106.53658489	29.86759413	3.918
106.53698889	29.86603106	3.18
106.53699924	29.86498902	3.087
106.53601514	29.86616581	5.352
106.5370096	29.86916617	2.485
106.53585976	29.86610293	5.431
106.53633627	29.86730667	4.167
106.53670919	29.86826786	3.71
106.53656417	29.86554598	6.24
106.5370096	29.86496207	4.205
106.53643986	29.8653753	5.69
106.53614981	29.86657903	4.54
106.53685422	29.86857328	2.871
106.53618089	29.8670731	4.461
106.53593227	29.8653214	4.406
106.53734109	29.86911227	2.015
106.53697853	29.86578852	6.26
106.53672991	29.86876193	2.779
106.53598407	29.86732463	4.236
106.53655381	29.8685104	3.538
106.53699924	29.86573462	6.21
106.53676099	29.86922007	2.511
106.53704068	29.86876193	2.676
106.53675063	29.86576157	6.841
106.53696817	29.8651597	7.025
106.53652273	29.86838464	3.415
106.53661596	29.86519563	6.096
106.53663668	29.86832176	3.507
106.53629483	29.86561784	6.571
106.53609801	29.8651597	3.029
106.53599442	29.86635446	5.459
106.53653309	29.86524953	5.618
106.53546612	29.86592327	5.029
106.53576653	29.86591428	5.303
106.53635699	29.86775582	4.065
106.53672991	29.86577954	6.836
106.53687494	29.86545614	6.87
106.53704068	29.86577954	4.627
106.53580796	29.86543818	5.174
106.5366056	29.86844752	3.073
106.53639842	29.86710005	4.962
106.5372893	29.8653753	5.497
106.53689566	29.86565377	6.346
106.53622232	29.8672887	4.355
106.53632591	29.8673965	4.299
106.53733073	29.86535733	6.036
106.53597371	29.86667785	5.039
106.53553863	29.86589632	4.536
106.53707176	29.86913024	2.721
106.53603586	29.86607598	5.885
106.53684386	29.86649819	2.136
106.53684386	29.86535733	6.676
106.53675063	29.86893261	2.519
106.5358494	29.86533936	5.295
106.53643986	29.86847447	3.805
106.53608765	29.86634547	4.208
106.5358494	29.86608496	5.462
106.53691637	29.866597	2.341
106.53629483	29.86796243	3.948
106.53645022	29.86789057	3.902
106.53583904	29.86573462	5.647
106.53692673	29.86955244	1.599
106.53589083	29.86565377	5.68
106.53696817	29.86576157	6.31
106.53671955	29.86553699	6.685
106.53585976	29.86677666	5.132
106.53676099	29.86518665	6.125
106.5360255	29.8664353	5.309
106.53632591	29.86810616	3.096
106.53675063	29.86904041	2.664
106.53682314	29.86640835	1.876
106.53712355	29.86894159	2.25
106.53587012	29.86549208	5.082
106.53555935	29.8654292	4.251
106.5370096	29.8652136	6.887
106.53711319	29.8653753	6.588
106.53621196	29.86740548	4.268
106.53666776	29.86566276	6.701
